tournament_year,match_id,minute,stoppage_minute,display_minute,player,team,opponent,stage,stage_group,is_knockout,is_penalty,is_own_goal
2011,M-2011-05,57,0,57,Jessica Landström,Sweden,Colombia,group stage,Group,false,false,false
2011,M-2011-06,54,0,54,Lauren Holiday,United States,North Korea,group stage,Group,false,false,false
2011,M-2011-06,76,0,76,Rachel Buehler,United States,North Korea,group stage,Group,false,false,false
2011,M-2011-07,84,0,84,Emilie Haavi,Norway,Equatorial Guinea,group stage,Group,false,false,false
2011,M-2011-08,54,0,54,not applicable Rosana,Brazil,Australia,group stage,Group,false,false,false
2011,M-2011-09,24,0,24,Gaëtane Thiney,France,Canada,group stage,Group,false,false,false
2011,M-2011-09,60,0,60,Gaëtane Thiney,France,Canada,group stage,Group,false,false,false
2011,M-2011-09,66,0,66,Camille Abily,France,Canada,group stage,Group,false,false,false
2011,M-2011-09,83,0,83,Élodie Thomis,France,Canada,group stage,Group,false,false,false
2011,M-2011-10,54,0,54,Simone Laudehr,Germany,Nigeria,group stage,Group,false,false,false
2011,M-2011-11,13,0,13,Homare Sawa,Japan,Mexico,group stage,Group,false,false,false
2011,M-2011-11,15,0,15,Shinobu Ohno,Japan,Mexico,group stage,Group,false,false,false
2011,M-2011-11,39,0,39,Homare Sawa,Japan,Mexico,group stage,Group,false,false,false
2011,M-2011-11,80,0,80,Homare Sawa,Japan,Mexico,group stage,Group,false,false,false
2011,M-2011-12,18,0,18,Sarah Gregorius,New Zealand,England,group stage,Group,false,false,false
2011,M-2011-12,63,0,63,Jill Scott,England,New Zealand,group stage,Group,false,false,false
2011,M-2011-12,81,0,81,Jessica Clarke,England,New Zealand,group stage,Group,false,false,false
2011,M-2011-13,64,0,64,Lisa Dahlkvist,Sweden,North Korea,group stage,Group,false,false,false
2011,M-2011-14,12,0,12,Heather O'Reilly,United States,Colombia,group stage,Group,false,false,false
2011,M-2011-14,50,0,50,Megan Rapinoe,United States,Colombia,group stage,Group,false,false,false
2011,M-2011-14,57,0,57,Carli Lloyd,United States,Colombia,group stage,Group,false,false,false
2011,M-2011-15,8,0,8,Leena Khamis,Australia,Equatorial Guinea,group stage,Group,false,false,false
2011,M-2011-15,21,0,21,Genoveva Añonman,Equatorial Guinea,Australia,group stage,Group,false,false,false
2011,M-2011-15,48,0,48,Emily van Egmond,Australia,Equatorial Guinea,group stage,Group,false,false,false
2011,M-2011-15,51,0,51,Lisa De Vanna,Australia,Equatorial Guinea,group stage,Group,false,false,false
2011,M-2011-15,83,0,83,Genoveva Añonman,Equatorial Guinea,Australia,group stage,Group,false,false,false
2011,M-2011-16,22,0,22,not applicable Marta,Brazil,Norway,group stage,Group,false,false,false
2011,M-2011-16,46,0,46,not applicable Rosana,Brazil,Norway,group stage,Group,false,false,false
2011,M-2011-16,48,0,48,not applicable Marta,Brazil,Norway,group stage,Group,false,false,false
2011,M-2011-17,15,0,15,Ellen White,England,Japan,group stage,Group,false,false,false
2011,M-2011-17,66,0,66,Rachel Yankey,England,Japan,group stage,Group,false,false,false
2011,M-2011-18,2,0,2,Stephany Mayor,Mexico,New Zealand,group stage,Group,false,false,false
2011,M-2011-18,29,0,29,Maribel Domínguez,Mexico,New Zealand,group stage,Group,false,false,false
2011,M-2011-18,90,0,90,Rebecca Smith,New Zealand,Mexico,group stage,Group,false,false,false
2011,M-2011-18,90,4,90+4,Hannah Wilkinson,New Zealand,Mexico,group stage,Group,false,false,false
2011,M-2011-19,73,0,73,Perpetua Nkwocha,Nigeria,Canada,group stage,Group,false,false,false
2011,M-2011-20,25,0,25,Kerstin Garefrekes,Germany,France,group stage,Group,false,false,false
2011,M-2011-20,32,0,32,Inka Grings,Germany,France,group stage,Group,false,false,false
2011,M-2011-20,56,0,56,Marie-Laure Delie,France,Germany,group stage,Group,false,false,false
2011,M-2011-20,68,0,68,Inka Grings,Germany,France,group stage,Group,false,true,false
2011,M-2011-20,72,0,72,Laura Georges,France,Germany,group stage,Group,false,false,false
2011,M-2011-20,89,0,89,Célia Šašić,Germany,France,group stage,Group,false,false,false
2011,M-2011-21,56,0,56,Elise Thorsnes,Norway,Australia,group stage,Group,false,false,false
2011,M-2011-21,57,0,57,Kyah Simon,Australia,Norway,group stage,Group,false,false,false
2011,M-2011-21,87,0,87,Kyah Simon,Australia,Norway,group stage,Group,false,false,false
2011,M-2011-22,49,0,49,not applicable Érika,Brazil,Equatorial Guinea,group stage,Group,false,false,false
2011,M-2011-22,54,0,54,not applicable Cristiane,Brazil,Equatorial Guinea,group stage,Group,false,false,false
2011,M-2011-22,90,3,90+3,not applicable Cristiane,Brazil,Equatorial Guinea,group stage,Group,false,true,false
2011,M-2011-24,16,0,16,Lisa Dahlkvist,Sweden,United States,group stage,Group,false,true,false
2011,M-2011-24,35,0,35,Amy LePeilbet,Sweden,United States,group stage,Group,false,false,true
2011,M-2011-24,67,0,67,Abby Wambach,United States,Sweden,group stage,Group,false,false,false
2011,M-2011-25,59,0,59,Jill Scott,England,France,quarter-final,Quarter-final,true,false,false
2011,M-2011-25,88,0,88,Élise Bussaglia,France,England,quarter-final,Quarter-final,true,false,false
2011,M-2011-26,108,0,108,Karina Maruyama,Japan,Germany,quarter-final,Quarter-final,true,false,false
2011,M-2011-27,11,0,11,Therese Sjögran,Sweden,Australia,quarter-final,Quarter-final,true,false,false
2011,M-2011-27,16,0,16,Lisa Dahlkvist,Sweden,Australia,quarter-final,Quarter-final,true,false,false
2011,M-2011-27,40,0,40,Ellyse Perry,Australia,Sweden,quarter-final,Quarter-final,true,false,false
2011,M-2011-27,52,0,52,Lotta Schelin,Sweden,Australia,quarter-final,Quarter-final,true,false,false
2011,M-2011-28,2,0,2,not applicable Daiane,United States,Brazil,quarter-final,Quarter-final,true,false,true
2011,M-2011-28,68,0,68,not applicable Marta,Brazil,United States,quarter-final,Quarter-final,true,true,false
2011,M-2011-28,92,0,92,not applicable Marta,Brazil,United States,quarter-final,Quarter-final,true,false,false
2011,M-2011-28,120,2,120+2,Abby Wambach,United States,Brazil,quarter-final,Quarter-final,true,false,false
2011,M-2011-29,9,0,9,Lauren Holiday,United States,France,semi-final,Semi-final,true,false,false
2011,M-2011-29,55,0,55,Sonia Bompastor,France,United States,semi-final,Semi-final,true,false,false
2011,M-2011-29,79,0,79,Abby Wambach,United States,France,semi-final,Semi-final,true,false,false
2011,M-2011-29,82,0,82,Alex Morgan,United States,France,semi-final,Semi-final,true,false,false
2011,M-2011-30,10,0,10,Josefine Öqvist,Sweden,Japan,semi-final,Semi-final,true,false,false
2011,M-2011-30,19,0,19,Nahomi Kawasumi,Japan,Sweden,semi-final,Semi-final,true,false,false
2011,M-2011-30,60,0,60,Homare Sawa,Japan,Sweden,semi-final,Semi-final,true,false,false
2011,M-2011-30,64,0,64,Nahomi Kawasumi,Japan,Sweden,semi-final,Semi-final,true,false,false
2011,M-2011-31,29,0,29,Lotta Schelin,Sweden,France,third-place match,Third-place,true,false,false
2011,M-2011-31,56,0,56,Élodie Thomis,France,Sweden,third-place match,Third-place,true,false,false
2011,M-2011-31,82,0,82,Marie Hammarström,Sweden,France,third-place match,Third-place,true,false,false
2011,M-2011-32,69,0,69,Alex Morgan,United States,Japan,final,Final,true,false,false
2011,M-2011-32,81,0,81,Aya Miyama,Japan,United States,final,Final,true,false,false
2011,M-2011-32,104,0,104,Abby Wambach,United States,Japan,final,Final,true,false,false
2011,M-2011-32,117,0,117,Homare Sawa,Japan,United States,final,Final,true,false,false
2014,M-2014-01,12,0,12,not applicable Marcelo,Croatia,Brazil,group stage,Group,false,false,true
2014,M-2014-01,29,0,29,not applicable Neymar,Brazil,Croatia,group stage,Group,false,false,false
2014,M-2014-01,71,0,71,not applicable Neymar,Brazil,Croatia,group stage,Group,false,true,false
2014,M-2014-01,90,1,90+1,not applicable Oscar,Brazil,Croatia,group stage,Group,false,false,false
2014,M-2014-02,61,0,61,Oribe Peralta,Mexico,Cameroon,group stage,Group,false,false,false
2014,M-2014-03,27,0,27,Xabi Alonso,Spain,Netherlands,group stage,Group,false,true,false
2014,M-2014-03,44,0,44,Robin van Persie,Netherlands,Spain,group stage,Group,false,false,false
2014,M-2014-03,53,0,53,Arjen Robben,Netherlands,Spain,group stage,Group,false,false,false
2014,M-2014-03,64,0,64,Stefan de Vrij,Netherlands,Spain,group stage,Group,false,false,false
2014,M-2014-03,72,0,72,Robin van Persie,Netherlands,Spain,group stage,Group,false,false,false
2014,M-2014-03,80,0,80,Arjen Robben,Netherlands,Spain,group stage,Group,false,false,false
2014,M-2014-04,12,0,12,Alexis Sánchez,Chile,Australia,group stage,Group,false,false,false
2014,M-2014-04,14,0,14,Jorge Valdivia,Chile,Australia,group stage,Group,false,false,false
2014,M-2014-04,35,0,35,Tim Cahill,Australia,Chile,group stage,Group,false,false,false
2014,M-2014-04,90,2,90+2,Jean Beausejour,Chile,Australia,group stage,Group,false,false,false
2014,M-2014-05,5,0,5,Pablo Armero,Colombia,Greece,group stage,Group,false,false,false
2014,M-2014-05,58,0,58,Teófilo Gutiérrez,Colombia,Greece,group stage,Group,false,false,false
2014,M-2014-05,90,3,90+3,James Rodríguez,Colombia,Greece,group stage,Group,false,false,false
2014,M-2014-06,24,0,24,Edinson Cavani,Uruguay,Costa Rica,group stage,Group,false,true,false
2014,M-2014-06,54,0,54,Joel Campbell,Costa Rica,Uruguay,group stage,Group,false,false,false
2014,M-2014-06,57,0,57,Óscar Duarte,Costa Rica,Uruguay,group stage,Group,false,false,false
2014,M-2014-06,84,0,84,Marco Ureña,Costa Rica,Uruguay,group stage,Group,false,false,false
2014,M-2014-07,35,0,35,Claudio Marchisio,Italy,England,group stage,Group,false,false,false
2014,M-2014-07,37,0,37,Daniel Sturridge,England,Italy,group stage,Group,false,false,false
2014,M-2014-07,50,0,50,Mario Balotelli,Italy,England,group stage,Group,false,false,false
2014,M-2014-08,16,0,16,Keisuke Honda,Japan,Ivory Coast,group stage,Group,false,false,false
2014,M-2014-08,64,0,64,Wilfried Bony,Ivory Coast,Japan,group stage,Group,false,false,false
2014,M-2014-08,66,0,66,not applicable Gervinho,Ivory Coast,Japan,group stage,Group,false,false,false
2014,M-2014-09,22,0,22,Enner Valencia,Ecuador,Switzerland,group stage,Group,false,false,false
2014,M-2014-09,48,0,48,Admir Mehmedi,Switzerland,Ecuador,group stage,Group,false,false,false
2014,M-2014-09,90,3,90+3,Haris Seferovic,Switzerland,Ecuador,group stage,Group,false,false,false
2014,M-2014-10,45,0,45,Karim Benzema,France,Honduras,group stage,Group,false,true,false
2014,M-2014-10,48,0,48,Noel Valladares,France,Honduras,group stage,Group,false,false,true
2014,M-2014-10,72,0,72,Karim Benzema,France,Honduras,group stage,Group,false,false,false
2014,M-2014-11,3,0,3,Sead Kolašinac,Argentina,Bosnia and Herzegovina,group stage,Group,false,false,true
2014,M-2014-11,65,0,65,Lionel Messi,Argentina,Bosnia and Herzegovina,group stage,Group,false,false,false
2014,M-2014-11,85,0,85,Vedad Ibišević,Bosnia and Herzegovina,Argentina,group stage,Group,false,false,false
2014,M-2014-12,12,0,12,Thomas Müller,Germany,Portugal,group stage,Group,false,true,false
2014,M-2014-12,32,0,32,Mats Hummels,Germany,Portugal,group stage,Group,false,false,false
2014,M-2014-12,45,1,45+1,Thomas Müller,Germany,Portugal,group stage,Group,false,false,false
2014,M-2014-12,78,0,78,Thomas Müller,Germany,Portugal,group stage,Group,false,false,false
2014,M-2014-14,1,0,1,Clint Dempsey,United States,Ghana,group stage,Group,false,false,false
2014,M-2014-14,82,0,82,André Ayew,Ghana,United States,group stage,Group,false,false,false
2014,M-2014-14,86,0,86,John Brooks,United States,Ghana,group stage,Group,false,false,false
2014,M-2014-15,25,0,25,Sofiane Feghouli,Algeria,Belgium,group stage,Group,false,true,false
2014,M-2014-15,70,0,70,Marouane Fellaini,Belgium,Algeria,group stage,Group,false,false,false
2014,M-2014-15,80,0,80,Dries Mertens,Belgium,Algeria,group stage,Group,false,false,false
2014,M-2014-17,68,0,68,Keun-ho Lee,South Korea,Russia,group stage,Group,false,false,false
2014,M-2014-17,74,0,74,Aleksandr Kerzhakov,Russia,South Korea,group stage,Group,false,false,false
2014,M-2014-18,20,0,20,Arjen Robben,Netherlands,Australia,group stage,Group,false,false,false
2014,M-2014-18,21,0,21,Tim Cahill,Australia,Netherlands,group stage,Group,false,false,false
2014,M-2014-18,54,0,54,Mile Jedinak,Australia,Netherlands,group stage,Group,false,true,false
2014,M-2014-18,58,0,58,Robin van Persie,Netherlands,Australia,group stage,Group,false,false,false
2014,M-2014-18,68,0,68,Memphis Depay,Netherlands,Australia,group stage,Group,false,false,false
2014,M-2014-19,20,0,20,Eduardo Vargas,Chile,Spain,group stage,Group,false,false,false
2014,M-2014-19,43,0,43,Charles Aránguiz,Chile,Spain,group stage,Group,false,false,false
2014,M-2014-20,11,0,11,Ivica Olić,Croatia,Cameroon,group stage,Group,false,false,false
2014,M-2014-20,48,0,48,Ivan Perišić,Croatia,Cameroon,group stage,Group,false,false,false
2014,M-2014-20,61,0,61,Mario Mandžukić,Croatia,Cameroon,group stage,Group,false,false,false
2014,M-2014-20,73,0,73,Mario Mandžukić,Croatia,Cameroon,group stage,Group,false,false,false
2014,M-2014-21,64,0,64,James Rodríguez,Colombia,Ivory Coast,group stage,Group,false,false,false
2014,M-2014-21,70,0,70,Juan Fernando Quintero,Colombia,Ivory Coast,group stage,Group,false,false,false
2014,M-2014-21,73,0,73,not applicable Gervinho,Ivory Coast,Colombia,group stage,Group,false,false,false
2014,M-2014-22,39,0,39,Luis Suárez,Uruguay,England,group stage,Group,false,false,false
2014,M-2014-22,75,0,75,Wayne Rooney,England,Uruguay,group stage,Group,false,false,false
2014,M-2014-22,85,0,85,Luis Suárez,Uruguay,England,group stage,Group,false,false,false
2014,M-2014-24,44,0,44,Bryan Ruiz,Costa Rica,Italy,group stage,Group,false,false,false
2014,M-2014-25,17,0,17,Olivier Giroud,France,Switzerland,group stage,Group,false,false,false
2014,M-2014-25,18,0,18,Blaise Matuidi,France,Switzerland,group stage,Group,false,false,false
2014,M-2014-25,40,0,40,Mathieu Valbuena,France,Switzerland,group stage,Group,false,false,false
2014,M-2014-25,67,0,67,Karim Benzema,France,Switzerland,group stage,Group,false,false,false
2014,M-2014-25,73,0,73,Moussa Sissoko,France,Switzerland,group stage,Group,false,false,false
2014,M-2014-25,81,0,81,Blerim Džemaili,Switzerland,France,group stage,Group,false,false,false
2014,M-2014-25,87,0,87,Granit Xhaka,Switzerland,France,group stage,Group,false,false,false
2014,M-2014-26,31,0,31,Carlo Costly,Honduras,Ecuador,group stage,Group,false,false,false
2014,M-2014-26,34,0,34,Enner Valencia,Ecuador,Honduras,group stage,Group,false,false,false
2014,M-2014-26,65,0,65,Enner Valencia,Ecuador,Honduras,group stage,Group,false,false,false
2014,M-2014-27,90,1,90+1,Lionel Messi,Argentina,Iran,group stage,Group,false,false,false
2014,M-2014-28,51,0,51,Mario Götze,Germany,Ghana,group stage,Group,false,false,false
2014,M-2014-28,54,0,54,André Ayew,Ghana,Germany,group stage,Group,false,false,false
2014,M-2014-28,63,0,63,Asamoah Gyan,Ghana,Germany,group stage,Group,false,false,false
2014,M-2014-28,71,0,71,Miroslav Klose,Germany,Ghana,group stage,Group,false,false,false
2014,M-2014-29,29,0,29,Peter Odemwingie,Nigeria,Bosnia and Herzegovina,group stage,Group,false,false,false
2014,M-2014-30,88,0,88,Divock Origi,Belgium,Russia,group stage,Group,false,false,false
2014,M-2014-31,26,0,26,Islam Slimani,Algeria,South Korea,group stage,Group,false,false,false
2014,M-2014-31,28,0,28,Rafik Halliche,Algeria,South Korea,group stage,Group,false,false,false
2014,M-2014-31,38,0,38,Abdelmoumene Djabou,Algeria,South Korea,group stage,Group,false,false,false
2014,M-2014-31,50,0,50,Heung-min Son,South Korea,Algeria,group stage,Group,false,false,false
2014,M-2014-31,62,0,62,Yacine Brahimi,Algeria,South Korea,group stage,Group,false,false,false
2014,M-2014-31,72,0,72,Ja-cheol Koo,South Korea,Algeria,group stage,Group,false,false,false
2014,M-2014-32,5,0,5,not applicable Nani,Portugal,United States,group stage,Group,false,false,false
2014,M-2014-32,64,0,64,Jermaine Jones,United States,Portugal,group stage,Group,false,false,false
2014,M-2014-32,81,0,81,Clint Dempsey,United States,Portugal,group stage,Group,false,false,false
2014,M-2014-32,90,5,90+5,Silvestre Varela,Portugal,United States,group stage,Group,false,false,false
2014,M-2014-33,36,0,36,David Villa,Spain,Australia,group stage,Group,false,false,false
2014,M-2014-33,69,0,69,Fernando Torres,Spain,Australia,group stage,Group,false,false,false
2014,M-2014-33,82,0,82,Juan Mata,Spain,Australia,group stage,Group,false,false,false
2014,M-2014-34,77,0,77,Leroy Fer,Netherlands,Chile,group stage,Group,false,false,false
2014,M-2014-34,90,2,90+2,Memphis Depay,Netherlands,Chile,group stage,Group,false,false,false
2014,M-2014-35,17,0,17,not applicable Neymar,Brazil,Cameroon,group stage,Group,false,false,false
2014,M-2014-35,26,0,26,Joël Matip,Cameroon,Brazil,group stage,Group,false,false,false
2014,M-2014-35,35,0,35,not applicable Neymar,Brazil,Cameroon,group stage,Group,false,false,false
2014,M-2014-35,49,0,49,not applicable Fred,Brazil,Cameroon,group stage,Group,false,false,false
2014,M-2014-35,84,0,84,not applicable Fernandinho,Brazil,Cameroon,group stage,Group,false,false,false
2014,M-2014-36,72,0,72,Rafael Márquez,Mexico,Croatia,group stage,Group,false,false,false
2014,M-2014-36,75,0,75,Andrés Guardado,Mexico,Croatia,group stage,Group,false,false,false
2014,M-2014-36,82,0,82,Javier Hernández,Mexico,Croatia,group stage,Group,false,false,false
2014,M-2014-36,87,0,87,Ivan Perišić,Croatia,Mexico,group stage,Group,false,false,false
2014,M-2014-38,81,0,81,Diego Godín,Uruguay,Italy,group stage,Group,false,false,false
2014,M-2014-39,17,0,17,Juan Cuadrado,Colombia,Japan,group stage,Group,false,true,false
2014,M-2014-39,45,1,45+1,Shinji Okazaki,Japan,Colombia,group stage,Group,false,false,false
2014,M-2014-39,55,0,55,Jackson Martínez,Colombia,Japan,group stage,Group,false,false,false
2014,M-2014-39,82,0,82,Jackson Martínez,Colombia,Japan,group stage,Group,false,false,false
2014,M-2014-39,90,0,90,James Rodríguez,Colombia,Japan,group stage,Group,false,false,false
2014,M-2014-40,42,0,42,Andreas Samaris,Greece,Ivory Coast,group stage,Group,false,false,false
2014,M-2014-40,74,0,74,Wilfried Bony,Ivory Coast,Greece,group stage,Group,false,false,false
2014,M-2014-40,90,3,90+3,Georgios Samaras,Greece,Ivory Coast,group stage,Group,false,true,false
2014,M-2014-41,23,0,23,Edin Džeko,Bosnia and Herzegovina,Iran,group stage,Group,false,false,false
2014,M-2014-41,59,0,59,Miralem Pjanić,Bosnia and Herzegovina,Iran,group stage,Group,false,false,false
2014,M-2014-41,82,0,82,Reza Ghoochannejhad,Iran,Bosnia and Herzegovina,group stage,Group,false,false,false
2014,M-2014-41,83,0,83,Avdija Vršajević,Bosnia and Herzegovina,Iran,group stage,Group,false,false,false
2014,M-2014-42,3,0,3,Lionel Messi,Argentina,Nigeria,group stage,Group,false,false,false
2014,M-2014-42,4,0,4,Ahmed Musa,Nigeria,Argentina,group stage,Group,false,false,false
2014,M-2014-42,45,1,45+1,Lionel Messi,Argentina,Nigeria,group stage,Group,false,false,false
2014,M-2014-42,47,0,47,Ahmed Musa,Nigeria,Argentina,group stage,Group,false,false,false
2014,M-2014-42,50,0,50,Marcos Rojo,Argentina,Nigeria,group stage,Group,false,false,false
2014,M-2014-43,6,0,6,Xherdan Shaqiri,Switzerland,Honduras,group stage,Group,false,false,false
2014,M-2014-43,31,0,31,Xherdan Shaqiri,Switzerland,Honduras,group stage,Group,false,false,false
2014,M-2014-43,71,0,71,Xherdan Shaqiri,Switzerland,Honduras,group stage,Group,false,false,false
2014,M-2014-45,31,0,31,John Boye,Portugal,Ghana,group stage,Group,false,false,true
2014,M-2014-45,57,0,57,Asamoah Gyan,Ghana,Portugal,group stage,Group,false,false,false
2014,M-2014-45,80,0,80,Cristiano Ronaldo,Portugal,Ghana,group stage,Group,false,false,false
2014,M-2014-46,55,0,55,Thomas Müller,Germany,United States,group stage,Group,false,false,false
2014,M-2014-47,6,0,6,Aleksandr Kokorin,Russia,Algeria,group stage,Group,false,false,false
2014,M-2014-47,60,0,60,Islam Slimani,Algeria,Russia,group stage,Group,false,false,false
2014,M-2014-48,78,0,78,Jan Vertonghen,Belgium,South Korea,group stage,Group,false,false,false
2014,M-2014-49,18,0,18,David Luiz,Brazil,Chile,round of 16,Round of 16,true,false,false
2014,M-2014-49,32,0,32,Alexis Sánchez,Chile,Brazil,round of 16,Round of 16,true,false,false
2014,M-2014-50,28,0,28,James Rodríguez,Colombia,Uruguay,round of 16,Round of 16,true,false,false
2014,M-2014-50,50,0,50,James Rodríguez,Colombia,Uruguay,round of 16,Round of 16,true,false,false
2014,M-2014-51,48,0,48,Giovani dos Santos,Mexico,Netherlands,round of 16,Round of 16,true,false,false
2014,M-2014-51,88,0,88,Wesley Sneijder,Netherlands,Mexico,round of 16,Round of 16,true,false,false
2014,M-2014-51,90,4,90+4,Klaas-Jan Huntelaar,Netherlands,Mexico,round of 16,Round of 16,true,true,false
2014,M-2014-52,52,0,52,Bryan Ruiz,Costa Rica,Greece,round of 16,Round of 16,true,false,false
2014,M-2014-52,90,1,90+1,Sokratis Papastathopoulos,Greece,Costa Rica,round of 16,Round of 16,true,false,false
2014,M-2014-53,79,0,79,Paul Pogba,France,Nigeria,round of 16,Round of 16,true,false,false
2014,M-2014-53,90,2,90+2,Joseph Yobo,France,Nigeria,round of 16,Round of 16,true,false,true
2014,M-2014-54,92,0,92,André Schürrle,Germany,Algeria,round of 16,Round of 16,true,false,false
2014,M-2014-54,120,0,120,Mesut Özil,Germany,Algeria,round of 16,Round of 16,true,false,false
2014,M-2014-54,120,1,120+1,Abdelmoumene Djabou,Algeria,Germany,round of 16,Round of 16,true,false,false
2014,M-2014-55,118,0,118,Ángel Di María,Argentina,Switzerland,round of 16,Round of 16,true,false,false
2014,M-2014-56,93,0,93,Kevin De Bruyne,Belgium,United States,round of 16,Round of 16,true,false,false
2014,M-2014-56,105,0,105,Romelu Lukaku,Belgium,United States,round of 16,Round of 16,true,false,false
2014,M-2014-56,107,0,107,Julian Green,United States,Belgium,round of 16,Round of 16,true,false,false
2014,M-2014-57,13,0,13,Mats Hummels,Germany,France,quarter-finals,Quarter-final,true,false,false
2014,M-2014-58,7,0,7,Thiago Silva,Brazil,Colombia,quarter-finals,Quarter-final,true,false,false
2014,M-2014-58,69,0,69,David Luiz,Brazil,Colombia,quarter-finals,Quarter-final,true,false,false
2014,M-2014-58,80,0,80,James Rodríguez,Colombia,Brazil,quarter-finals,Quarter-final,true,true,false
2014,M-2014-59,8,0,8,Gonzalo Higuaín,Argentina,Belgium,quarter-finals,Quarter-final,true,false,false
2014,M-2014-61,11,0,11,Thomas Müller,Germany,Brazil,semi-finals,Semi-final,true,false,false
2014,M-2014-61,23,0,23,Miroslav Klose,Germany,Brazil,semi-finals,Semi-final,true,false,false
2014,M-2014-61,24,0,24,Toni Kroos,Germany,Brazil,semi-finals,Semi-final,true,false,false
2014,M-2014-61,26,0,26,Toni Kroos,Germany,Brazil,semi-finals,Semi-final,true,false,false
2014,M-2014-61,29,0,29,Sami Khedira,Germany,Brazil,semi-finals,Semi-final,true,false,false
2014,M-2014-61,69,0,69,André Schürrle,Germany,Brazil,semi-finals,Semi-final,true,false,false
2014,M-2014-61,79,0,79,André Schürrle,Germany,Brazil,semi-finals,Semi-final,true,false,false
2014,M-2014-61,90,0,90,not applicable Oscar,Brazil,Germany,semi-finals,Semi-final,true,false,false
2014,M-2014-63,3,0,3,Robin van Persie,Netherlands,Brazil,third-place match,Third-place,true,true,false
2014,M-2014-63,17,0,17,Daley Blind,Netherlands,Brazil,third-place match,Third-place,true,false,false
2014,M-2014-63,90,1,90+1,Georginio Wijnaldum,Netherlands,Brazil,third-place match,Third-place,true,false,false
2014,M-2014-64,113,0,113,Mario Götze,Germany,Argentina,final,Final,true,false,false
2015,M-2015-01,90,2,90+2,Christine Sinclair,Canada,China,group stage,Group,false,true,false
2015,M-2015-02,33,0,33,Lieke Martens,Netherlands,New Zealand,group stage,Group,false,false,false
2015,M-2015-03,15,0,15,Trine Rønning,Norway,Thailand,group stage,Group,false,false,false
2015,M-2015-03,29,0,29,Isabell Herlovsen,Norway,Thailand,group stage,Group,false,false,false
2015,M-2015-03,34,0,34,Isabell Herlovsen,Norway,Thailand,group stage,Group,false,false,false
2015,M-2015-03,68,0,68,Ada Hegerberg,Norway,Thailand,group stage,Group,false,false,false
2015,M-2015-04,3,0,3,Célia Šašić,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,14,0,14,Célia Šašić,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,29,0,29,Anja Mittag,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,31,0,31,Célia Šašić,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,35,0,35,Anja Mittag,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,64,0,64,Anja Mittag,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,71,0,71,Simone Laudehr,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,75,0,75,Sara Däbritz,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,79,0,79,Melanie Behringer,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-04,85,0,85,Alexandra Popp,Germany,Ivory Coast,group stage,Group,false,false,false
2015,M-2015-05,21,0,21,Desire Oparanozie,Sweden,Nigeria,group stage,Group,false,false,true
2015,M-2015-05,31,0,31,Nilla Fischer,Sweden,Nigeria,group stage,Group,false,false,false
2015,M-2015-05,50,0,50,Ngozi Okobi-Okeoghene,Nigeria,Sweden,group stage,Group,false,false,false
2015,M-2015-05,53,0,53,Asisat Oshoala,Nigeria,Sweden,group stage,Group,false,false,false
2015,M-2015-05,60,0,60,Linda Sembrant,Sweden,Nigeria,group stage,Group,false,false,false
2015,M-2015-05,87,0,87,Francisca Ordega,Nigeria,Sweden,group stage,Group,false,false,false
2015,M-2015-06,34,0,34,Madeleine Ngono Mani,Cameroon,Ecuador,group stage,Group,false,false,false
2015,M-2015-06,36,0,36,Gaëlle Enganamouit,Cameroon,Ecuador,group stage,Group,false,false,false
2015,M-2015-06,44,0,44,Christine Manie,Cameroon,Ecuador,group stage,Group,false,true,false
2015,M-2015-06,73,0,73,Gaëlle Enganamouit,Cameroon,Ecuador,group stage,Group,false,false,false
2015,M-2015-06,79,0,79,Gabrielle Onguéné,Cameroon,Ecuador,group stage,Group,false,true,false
2015,M-2015-06,90,4,90+4,Gaëlle Enganamouit,Cameroon,Ecuador,group stage,Group,false,true,false
2015,M-2015-07,12,0,12,Megan Rapinoe,United States,Australia,group stage,Group,false,false,false
2015,M-2015-07,27,0,27,Lisa De Vanna,Australia,United States,group stage,Group,false,false,false
2015,M-2015-07,61,0,61,Christen Press,United States,Australia,group stage,Group,false,false,false
2015,M-2015-07,78,0,78,Megan Rapinoe,United States,Australia,group stage,Group,false,false,false
2015,M-2015-08,29,0,29,Aya Miyama,Japan,Switzerland,group stage,Group,false,true,false
2015,M-2015-09,29,0,29,Eugénie Le Sommer,France,England,group stage,Group,false,false,false
2015,M-2015-10,13,0,13,Vicky Losada,Spain,Costa Rica,group stage,Group,false,false,false
2015,M-2015-10,14,0,14,Raquel Rodríguez,Costa Rica,Spain,group stage,Group,false,false,false
2015,M-2015-11,36,0,36,Verónica Pérez,Mexico,Colombia,group stage,Group,false,false,false
